CustomerID,Cluster,StockCode0,StockCode1,StockCode2
15123,1,84826,16045,22578
15124,1,84826,16045,22578
15127,1,84826,16045,22578
15128,1,84826,16045,22578
15129,2,16014,23084,22151
15130,0,84077,84568,75049L
15132,3,17096,84879,17003
15133,1,84826,16045,22578
15134,3,17096,84879,17003
15135,0,84077,84568,75049L
15136,3,17096,84879,17003
15139,0,84077,84568,75049L
15140,3,17096,84879,17003
15142,1,84826,16045,22578
15143,0,84077,84568,75049L
15144,2,16014,23084,22151
15145,3,17096,84879,17003
15146,0,84077,84568,75049L
15147,0,84077,84568,75049L
15148,1,84826,16045,22578
15150,4,18007,15036,17003
15152,4,18007,15036,17003
15153,1,84826,16045,22578
15154,1,84826,16045,22578
15156,1,84826,16045,22578
15157,1,84826,16045,22578
15158,1,84826,16045,22578
15159,2,16014,23084,22151
15160,0,84077,84568,75049L
15163,1,84826,16045,22578
15164,1,84826,16045,22578
15167,0,84077,84568,75049L
15168,1,84826,16045,22578
15171,0,84077,84568,75049L
15172,3,17096,84879,17003
15174,0,84077,84568,75049L
15175,1,84826,16045,22578
15178,0,84077,84568,75049L
15179,3,17096,84879,17003
15180,0,84077,84568,75049L
15181,1,84826,16045,22578
15182,1,84826,16045,22578
15184,1,84826,16045,22578
15185,1,84826,16045,22578
15186,1,84826,16045,22578
15192,1,84826,16045,22578
15193,1,84826,16045,22578
15194,4,18007,15036,17003
15197,4,18007,15036,17003
15198,1,84826,16045,22578
15199,4,18007,15036,17003
15201,3,17096,84879,17003
15203,3,17096,84879,17003
15204,0,84077,84568,75049L
15205,1,84826,16045,22578
15206,3,17096,84879,17003
15208,3,17096,84879,17003
15210,0,84077,84568,75049L
15211,1,84826,16045,22578
15212,0,84077,84568,75049L
15213,0,84077,84568,75049L
15214,3,17096,84879,17003
15215,1,84826,16045,22578
15216,1,84826,16045,22578
15218,4,18007,15036,17003
15219,0,84077,84568,75049L
15220,3,17096,84879,17003
15221,0,84077,84568,75049L
15222,0,84077,84568,75049L
15223,0,84077,84568,75049L
15224,0,84077,84568,75049L
15225,0,84077,84568,75049L
15226,0,84077,84568,75049L
15227,3,17096,84879,17003
15228,3,17096,84879,17003
15230,0,84077,84568,75049L
15232,1,84826,16045,22578
15235,4,18007,15036,17003
15236,0,84077,84568,75049L
15237,3,17096,17003,23084
15238,1,84826,16045,22578
15239,1,84826,16045,22578
15240,3,17096,84879,17003
15241,3,17096,84879,17003
15243,1,84826,16045,22578
15244,1,84826,16045,22578
15245,1,84826,16045,22578
15246,0,84077,84568,75049L
15247,1,84826,16045,22578
15249,4,18007,15036,17003
15251,2,16014,23084,22151
15252,1,84826,16045,22578
15253,3,17096,84879,17003
15254,1,84826,16045,22578
15255,1,84826,16045,22578
15256,1,84826,16045,22578
15257,0,84077,84568,75049L
15258,0,84077,84568,75049L
15260,3,17096,84879,17003
15261,1,84826,16045,22578
15262,0,84077,84568,75049L
15263,1,84826,16045,22578
15264,1,84826,16045,22578
15265,1,84826,16045,22578
15266,0,84077,84568,75049L
15267,4,18007,15036,17003
15269,1,84826,16045,22578
15270,4,18007,15036,17003
15271,4,18007,15036,17003
15272,1,84826,16045,22578
15274,1,84826,16045,22578
15275,1,84826,16045,22578
15276,1,84826,16045,22578
15277,1,84826,16045,22578
15279,0,84077,84568,75049L
15280,0,84077,84568,75049L
15281,3,17096,84879,17003
15286,1,84826,16045,22578
15287,3,17096,84879,17003
15288,3,17096,84879,17003
15289,1,84826,16045,22578
15290,2,16014,23084,22151
15291,2,16014,23084,22151
15292,0,84077,84568,75049L
15296,3,17096,84879,17003
15297,1,84826,16045,22578
15298,2,16014,22151,22086
15300,1,84826,16045,22578
15301,2,16014,23084,22151
15303,0,84077,84568,75049L
15304,4,18007,15036,17003
15306,1,84826,16045,22578
15307,1,84826,16045,22578
15308,0,84077,84568,75049L
15312,1,84826,16045,22578
15313,1,84826,16045,22578
15314,0,84077,84568,75049L
15315,1,84826,16045,22578
15316,0,84077,84568,75049L
15318,1,84826,16045,22578
15319,0,84077,84568,75049L
15320,1,84826,16045,22578
15321,1,84826,16045,22578
15322,1,84826,16045,22578
15325,1,84826,16045,22578
15326,0,84077,84568,75049L
15327,1,84826,16045,22578
15329,1,84826,16045,22578
15330,1,84826,16045,22578
15332,0,84077,84568,75049L
15333,0,84077,84568,75049L
15334,1,84826,16045,22578
15335,1,84826,16045,22578
15339,1,84826,16045,22578
15341,1,84826,16045,22578
15342,1,84826,16045,22578
15343,1,84826,16045,22578
15344,1,84826,16045,22578
15345,1,84826,16045,22578
15346,0,84077,84568,75049L
15347,0,84077,84568,75049L
15349,0,84077,84568,75049L
15350,0,84077,84568,75049L
15351,3,17096,84879,17003
15353,0,84077,84568,75049L
15355,1,84826,16045,22578
15356,3,17096,84879,17003
15358,2,16014,23084,22151
15360,1,84826,16045,22578
15361,0,84077,84568,75049L
15363,0,84077,84568,75049L
15364,1,84826,16045,22578
15365,3,17096,84879,17003
15366,1,84826,16045,22578
15367,1,84826,16045,22578
15368,1,84826,16045,22578
15370,3,17096,84879,17003
15372,1,84826,16045,22578
15373,4,18007,15036,17003
15374,1,84826,16045,22578
15376,1,84826,16045,22578
15379,3,17096,17003,23084
15380,4,18007,15036,17003
15381,0,84077,84568,75049L
15382,3,17096,84879,17003
15384,0,84077,84568,75049L
15385,1,84826,16045,22578
15386,0,84077,84568,75049L
15388,0,84077,84568,75049L
15389,0,84077,84568,75049L
15392,3,17096,84879,17003
15393,1,84826,16045,22578
15394,3,17096,84879,17003
15395,0,84077,84568,75049L
15396,1,84826,16045,22578
15397,0,84077,84568,75049L
15398,1,84826,16045,22578
15399,1,84826,16045,22578
15400,3,17096,84879,17003
15402,1,84826,16045,22578
15405,0,84077,84568,75049L
15406,1,84826,16045,22578
15407,1,84826,16045,22578
15408,0,84077,84568,75049L
15410,3,17096,84879,17003
15411,1,84826,16045,22578
15412,0,84077,84568,75049L
15414,1,84826,16045,22578
15415,0,84077,84568,75049L
15416,1,84826,16045,22578
15417,1,84826,16045,22578
15419,1,84826,16045,22578
15421,1,84826,16045,22578
15422,0,84077,84568,75049L
15423,1,84826,16045,22578
15424,0,84077,84568,75049L
15426,3,17096,84879,17003
15427,1,84826,16045,22578
15428,1,84826,16045,22578
15429,1,84826,16045,22578
15432,1,84826,16045,22578
15433,0,84077,84568,75049L
15434,3,17096,84879,17003
15435,1,84826,16045,22578
15436,1,84826,16045,22578
15437,0,84077,84568,75049L
15438,1,84826,16045,22578
15440,1,84826,16045,22578
15442,0,84077,84568,75049L
15443,3,17096,84879,17003
15444,1,84826,16045,22578
15445,0,84077,84568,75049L
15447,0,84077,84568,75049L
15448,0,84077,84568,75049L
15449,1,84826,16045,22578
15450,1,84826,16045,22578
15452,1,84826,16045,22578
15453,3,17096,84879,17003
15454,0,84077,84568,75049L
15456,0,84077,84568,75049L
15457,0,84077,84568,75049L
15458,1,84826,16045,22578
15460,0,84077,84568,75049L
15462,1,84826,16045,22578
15463,1,84826,16045,22578
15464,0,84077,84568,75049L
15466,1,84826,16045,22578
15467,1,84826,16045,22578
15468,1,84826,16045,22578
15469,1,84826,16045,22578
15471,1,84826,16045,22578
15472,1,84826,16045,22578
15473,2,16014,23084,22151
15475,1,84826,16045,22578
15478,1,84826,16045,22578
15480,1,84826,16045,22578
15483,1,84826,16045,22578
15484,3,17096,84879,17003
15485,1,84826,16045,22578
15488,1,84826,16045,22578
15489,1,84826,16045,22578
15491,3,17096,84879,17003
15492,1,84826,16045,22578
15493,3,17096,84879,17003
15494,1,84826,16045,22578
15497,1,84826,16045,22578
15498,2,16014,23084,22151
15500,1,84826,16045,22578
15503,0,84077,84568,75049L
15504,1,84826,16045,22578
15505,3,17096,84879,17003
15506,1,84826,16045,22578
15507,0,84077,84568,75049L
15508,0,84077,84568,75049L
15510,0,84077,84568,75049L
15511,3,17096,84879,17003
15512,1,84826,16045,22578
15513,2,16014,23084,22151
15514,4,18007,15036,17003
15516,1,84826,16045,22578
15517,0,84077,84568,75049L
15518,3,17096,84879,17003
15520,1,84826,16045,22578
15521,3,17096,84879,17003
15522,1,84826,16045,22578
15523,1,84826,16045,22578
15524,3,17096,84879,17003
15525,1,84826,16045,22578
15526,1,84826,16045,22578
15527,3,17096,84879,17003
15528,0,84077,84568,75049L
15529,3,17096,84879,17003
15530,1,84826,16045,22578
15531,1,84826,16045,22578
15532,1,84826,16045,22578
15533,1,84826,16045,22578
15535,0,84077,84568,75049L
15537,0,84077,84568,75049L
15539,1,84826,16045,22578
15540,1,84826,16045,22578
15541,1,84826,16045,22578
15543,0,84077,84568,75049L
15544,3,17096,84879,17003
15545,1,84826,16045,22578
15547,4,18007,15036,17003
15549,1,84826,16045,22578
15550,1,84826,16045,22578
15551,1,84826,16045,22578
15552,0,84077,84568,75049L
15553,1,84826,16045,22578
15554,0,84077,84568,75049L
15555,4,18007,15036,17003
15556,1,84826,16045,22578
15557,1,84826,16045,22578
15561,3,17096,84879,17003
15562,0,84077,84568,75049L
15563,3,17096,84879,17003
15565,1,84826,16045,22578
15567,1,84826,16045,22578
15568,1,84826,16045,22578
15569,4,18007,15036,17003
15570,4,18007,15036,17003
15571,1,84826,16045,22578
15572,3,17096,84879,17003
15573,1,84826,16045,22578
15574,0,84077,84568,75049L
15576,1,84826,16045,22578
15577,1,84826,16045,22578
15578,0,84077,84568,75049L
15579,1,84826,16045,22578
15582,1,84826,16045,22578
15584,1,84826,16045,22578
15585,0,84077,84568,75049L
15587,3,17096,84879,17003
15589,0,84077,84568,75049L
15592,1,84826,16045,22578
15593,1,84826,16045,22578
15594,3,17096,84879,17003
15596,1,84826,16045,22578
15597,1,84826,16045,22578
15598,1,84826,16045,22578
15599,1,84826,16045,22578
15601,4,18007,15036,17003
15602,4,18007,15036,17003
15603,1,84826,16045,22578
15604,1,84826,16045,22578
15605,3,17096,84879,17003
15606,4,18007,15036,17003
15607,0,84077,84568,75049L
15608,3,17096,84879,17003
15609,0,84077,84568,75049L
15610,1,84826,16045,22578
15611,2,16014,22151,22086
15612,1,84826,16045,22578
15615,2,16014,23084,22151
15618,3,17096,84879,17003
15619,1,84826,16045,22578
15620,1,84826,16045,22578
15621,3,17096,84879,17003
15622,3,17096,84879,17003
15623,1,84826,16045,22578
15624,1,84826,16045,22578
15625,1,84826,16045,22578
15626,1,84826,16045,22578
15628,3,17096,84879,17003
15630,1,84826,16045,22578
15632,3,17096,84879,17003
15634,1,84826,16045,22578
15636,1,84826,16045,22578
15639,1,84826,16045,22578
15640,2,16014,23084,22151
15641,1,84826,16045,22578
15643,0,84077,84568,75049L
15644,1,84826,16045,22578
15645,1,84826,16045,22578
15646,1,84826,16045,22578
15648,0,84077,84568,75049L
15649,0,84077,84568,75049L
15651,1,84826,16045,22578
15652,1,84826,16045,22578
15653,3,17096,84879,17003
15654,1,84826,16045,22578
15656,1,84826,16045,22578
15658,0,84077,84568,75049L
15659,1,84826,16045,22578
15660,3,17096,84879,17003
15661,0,84077,84568,75049L
15663,1,84826,16045,22578
15665,0,84077,84568,75049L
15667,1,84826,16045,22578
15668,0,84077,84568,75049L
15669,3,17096,84879,17003
15670,0,84077,84568,75049L
15671,4,18007,15036,17003
15673,1,84826,16045,22578
15674,4,18007,15036,17003
15675,1,84826,16045,22578
15676,1,84826,16045,22578
15678,1,84826,16045,22578
15679,1,84826,16045,22578
15680,1,84826,16045,22578
15681,3,17096,84879,17003
15683,1,84826,16045,22578
15687,3,17096,84879,17003
15689,1,84826,16045,22578
15690,1,84826,16045,22578
15691,0,84077,84568,75049L
15692,1,84826,16045,22578
15695,0,84077,84568,75049L
15696,3,17096,84879,17003
15699,1,84826,16045,22578
15700,0,84077,84568,75049L
15701,1,84826,16045,22578
15703,0,84077,84568,75049L
15704,1,84826,16045,22578
15705,0,84077,84568,75049L
15706,3,17096,84879,17003
15707,1,84826,16045,22578
15708,3,17096,84879,17003
15709,0,84077,84568,75049L
15712,3,17096,84879,17003
15713,1,84826,16045,22578
15714,1,84826,16045,22578
15716,1,84826,16045,22578
15717,0,84077,84568,75049L
15719,4,18007,15036,17003
15720,1,84826,16045,22578
15721,1,84826,16045,22578
15722,3,17096,84879,17003
15723,0,84077,84568,75049L
15724,0,84077,84568,75049L
15725,1,84826,16045,22578
15727,3,17096,84879,17003
15729,0,84077,84568,75049L
15730,1,84826,16045,22578
15732,0,84077,84568,75049L
15733,0,84077,84568,75049L
15734,1,84826,16045,22578
15737,3,17096,84879,17003
15738,4,18007,15036,17003
15739,1,84826,16045,22578
15740,1,84826,16045,22578
15743,1,84826,16045,22578
15744,1,84826,16045,84947
15745,3,17096,84879,17003
15746,1,84826,16045,22578
15747,1,84826,16045,22578
15748,1,84826,16045,22578
15750,3,17096,84879,17003
15752,3,17096,84879,17003
15753,0,84077,84568,75049L
15754,1,84826,16045,22578
15755,3,17096,84879,17003
15756,1,84826,16045,22578
15757,1,84826,16045,22578
15758,1,84826,16045,22578
15759,0,84077,84568,75049L
15762,1,84826,16045,22578
15763,1,84826,16045,22578
15764,3,17096,84879,17003
15766,1,84826,16045,22578
15768,1,84826,16045,22578
15773,1,84826,16045,22578
15774,1,84826,16045,22578
15776,1,84826,16045,22578
15777,0,84077,84568,75049L
15780,0,84077,84568,75049L
15781,1,84826,16045,22578
15782,3,17096,84879,17003
15783,1,84826,16045,22578
15785,3,17096,84879,17003
15786,1,84826,16045,22578
15787,1,84826,16045,22578
15789,0,84077,84568,75049L
15790,1,84826,16045,22578
15791,1,84826,16045,22578
15793,3,17096,84879,17003
15795,1,84826,16045,22578
15796,3,17096,84879,17003
15797,4,18007,15036,17003
15799,1,84826,22578,84947
15800,1,84826,16045,22578
15801,1,84826,16045,22578
15802,3,17096,84879,17003
15803,1,84826,16045,22578
15804,4,18007,15036,17003
15805,4,18007,17003,23167
15806,1,84826,16045,22578
15807,1,84826,16045,22578
15808,0,84077,84568,75049L
15809,3,17096,84879,17003
15810,1,84826,16045,22578
15811,3,17096,84879,17003
15812,4,18007,15036,17003
15813,0,84077,84568,75049L
15814,3,17096,84879,17003
15815,4,18007,15036,17003
15819,1,84826,16045,22578
15820,0,84077,84568,75049L
15821,1,84826,16045,22578
15822,1,84826,16045,22578
15825,0,84077,84568,75049L
15826,1,84826,16045,22578
15827,4,18007,15036,17003
15829,1,84826,16045,22578
15830,1,84826,16045,22578
15831,1,84826,16045,22578
15832,0,84077,84568,75049L
15834,3,17096,84879,17003
15835,3,17096,84879,17003
15836,1,84826,16045,22578
15837,1,84826,16045,22578
15839,1,84826,16045,22578
15840,1,84826,16045,22578
15841,3,17096,84879,17003
15843,0,84077,84568,75049L
15844,1,84826,16045,22578
15845,3,17096,84879,17003
15847,1,84826,16045,22578
15850,1,84826,16045,22578
15852,0,84077,84568,75049L
15853,1,84826,16045,22578
15854,2,16014,23084,22151
15855,1,84826,16045,22578
15856,2,16014,23084,22151
15858,3,17096,84879,17003
15860,3,17096,84879,17003
15861,3,17096,84879,17003
15862,1,84826,16045,22578
15863,1,84826,16045,22578
15864,4,18007,15036,17003
15865,3,17096,84879,17003
15866,1,84826,16045,22578
15867,4,18007,15036,17003
15869,0,84077,84568,75049L
15870,1,84826,16045,22578
15872,1,84826,16045,22578
15874,4,18007,15036,17003
15877,1,84826,16045,22578
15880,0,84077,84568,75049L
15881,0,84077,84568,75049L
15882,0,84077,84568,75049L
15883,1,84826,16045,22578
15885,1,84826,16045,22578
15886,1,84826,16045,22578
15888,1,84826,16045,22578
15889,1,84826,16045,22578
15891,0,84077,84568,75049L
15894,0,84077,84568,75049L
15895,0,84077,84568,75049L
15897,0,84077,84568,75049L
15898,3,17096,84879,17003
15899,0,84077,84568,75049L
15900,1,84826,16045,22578
15901,1,84826,16045,22578
15903,4,18007,15036,17003
15904,1,84826,16045,22578
15906,3,17096,84879,17003
15907,1,84826,16045,22578
15909,0,84077,84568,75049L
15910,3,17096,84879,17003
15912,0,84077,84568,75049L
15916,3,17096,84879,17003
15917,0,84077,84568,75049L
15918,0,84077,84568,75049L
15919,1,84826,16045,22578
15920,1,84826,16045,22578
15921,0,84077,84568,75049L
15922,0,84077,84568,75049L
15923,0,84077,84568,75049L
15925,0,84077,84568,75049L
15930,1,84826,16045,22578
15932,3,17096,84879,17003
15933,1,84826,16045,22578
15935,0,84077,84568,75049L
15938,3,17096,84879,17003
15939,2,16014,23084,22086
15940,0,84077,84568,75049L
15942,1,84826,16045,22578
15944,0,84077,84568,75049L
15945,0,84077,84568,75049L
15947,1,84826,16045,22578
15948,1,84826,16045,22578
15949,1,84826,16045,22578
15950,3,17096,84879,17003
15951,1,84826,16045,22578
15952,1,84826,16045,22578
15953,3,17096,84879,17003
15955,4,18007,15036,17003
15957,1,84826,16045,22578
15958,1,84826,16045,22578
15963,1,84826,16045,22578
15965,1,84826,16045,22578
15967,1,84826,16045,22578
15969,1,84826,16045,22578
15970,0,84077,84568,75049L
15973,0,84077,84568,75049L
15974,3,17096,84879,17003
15975,1,84826,16045,22578
15976,0,84077,84568,75049L
15977,1,84826,16045,22578
15978,1,84826,16045,22578
15980,1,84826,16045,22578
15981,4,18007,15036,17003
15983,1,84826,16045,22578
15984,4,18007,15036,17003
15985,1,84826,16045,22578
15986,1,84826,16045,22578
15987,4,18007,15036,17003
15988,1,84826,16045,22578
15990,1,84826,16045,22578
15992,1,84826,16045,22578
15993,3,17096,84879,17003
15994,1,84826,16045,22578
15996,3,17096,84879,17003
15998,3,17096,84879,17003
16003,3,17096,84879,17003
16005,1,84826,16045,22578
16006,0,84077,84568,75049L
16007,1,84826,16045,22578
16008,1,84826,16045,22578
16009,3,17096,84879,17003
16010,0,84077,84568,75049L
16011,4,18007,15036,17003
16012,1,84826,16045,22578
16014,1,84826,16045,22578
16015,1,84826,16045,22578
16016,3,17096,84879,17003
16017,1,84826,16045,22578
16018,1,84826,16045,22578
16019,4,18007,15036,17003
16020,3,17096,84879,17003
16022,0,84077,84568,75049L
16023,1,84826,16045,22578
16024,1,84826,16045,22578
16025,1,84826,16045,22578
16026,1,84826,16045,22578
16027,4,18007,15036,17003
16030,0,84077,84568,75049L
16031,1,84826,16045,22578
16033,4,18007,15036,17003
16034,0,84077,84568,75049L
16036,1,84826,16045,22578
16037,0,84077,84568,75049L
16038,1,84826,16045,22578
16040,1,84826,16045,22578
16042,3,17096,84879,17003
16043,3,17096,84879,17003
16045,1,84826,16045,22578
16048,0,84077,84568,75049L
16049,1,84826,16045,22578
16050,0,84077,84568,75049L
16052,1,84826,16045,22578
16053,1,84826,16045,22578
16054,1,84826,16045,22578
16055,0,84077,84568,75049L
16056,1,84826,16045,22578
16057,3,17096,84879,17003
16059,3,17096,84879,17003
16062,1,84826,16045,22578
16063,0,84077,84568,75049L
16065,0,84077,84568,75049L
16066,3,17096,84879,17003
16070,1,84826,16045,22578
16072,0,84077,84568,75049L
16073,0,84077,84568,75049L
16076,4,18007,15036,17003
16078,0,84077,84568,75049L
16079,4,18007,15036,17003
16080,1,84826,16045,22578
16081,3,17096,84879,17003
16083,1,84826,16045,22578
16084,0,84077,84568,75049L
16085,3,17096,84879,17003
16086,3,17096,84879,17003
16091,1,84826,16045,22578
16092,1,84826,16045,22578
16093,1,84826,16045,22578
16094,3,17096,84879,17003
16096,0,84077,84568,75049L
16097,0,84077,84568,75049L
16098,4,18007,15036,17003
16099,1,84826,16045,22578
16102,3,17096,84879,17003
16103,3,17096,84879,17003
16104,1,84826,16045,22578
16105,0,84077,84568,75049L
16106,1,84826,16045,22578
16107,4,18007,15036,17003
16108,1,84826,16045,22578
16109,0,84077,84568,75049L
16110,1,84826,16045,22578
16112,1,84826,16045,22578
16113,0,84077,84568,75049L
16114,0,84077,84568,75049L
16115,3,17096,84879,17003
16116,0,84077,84568,75049L
16117,0,84077,84568,75049L
16119,1,84826,16045,22578
16120,3,17096,84879,17003
16121,1,84826,16045,22578
16122,3,17096,84879,17003
16124,0,84077,84568,75049L
16125,0,84077,84568,75049L
16126,3,17096,84879,17003
16127,1,84826,16045,22578
16128,3,17096,84879,17003
16131,3,17096,84879,17003
16134,1,84826,16045,22578
16135,0,84077,84568,75049L
16136,1,84826,16045,22578
16139,1,84826,16045,22578
16140,1,84826,16045,22578
16141,1,84826,16045,22578
16142,0,84077,84568,75049L
16143,3,17096,84879,17003
16144,0,84077,84568,75049L
16145,4,18007,15036,17003
16146,0,84077,84568,75049L
16147,1,84826,16045,22578
16148,0,84077,84568,75049L
16149,1,84826,16045,22578
16150,3,17096,84879,17003
16152,0,84077,84568,75049L
16153,3,17096,84879,17003
16156,3,17096,84879,17003
16157,1,84826,16045,22578
16159,0,84077,84568,75049L
16160,1,84826,16045,22578
16161,4,18007,15036,17003
16162,0,84077,84568,75049L
16163,0,84077,84568,75049L
16164,1,84826,16045,22578
16168,2,16014,22151,22086
16169,3,17096,84879,17003
16170,3,17096,84879,17003
16171,1,84826,16045,22578
16172,3,17096,84879,17003
16173,3,17096,84879,17003
16174,3,17096,84879,17003
16175,1,84826,16045,22578
16177,1,84826,16045,22578
16179,1,84826,16045,22578
16180,4,18007,15036,17003
16181,1,84826,16045,22578
16182,4,18007,15036,17003
16183,1,84826,16045,22578
16184,3,17096,84879,17003
16185,1,84826,16045,22578
16186,4,18007,17003,23167
16187,4,18007,17003,23167
16188,1,84826,16045,22578
16190,1,84826,16045,22578
16191,2,16014,23084,22151
16193,0,84077,84568,75049L
16198,1,84826,16045,22578
16200,1,84826,16045,22578
16201,3,17096,84879,17003
16202,0,84077,84568,75049L
16203,1,84826,16045,22578
16204,1,84826,16045,22578
16205,3,17096,84879,17003
16206,1,84826,16045,22578
16207,1,84826,16045,22578
16208,1,84826,16045,22578
16209,2,16014,23084,22151
16211,1,84826,16045,22578
16212,1,84826,16045,22578
16213,1,84826,16045,22578
16214,0,84077,84568,75049L
16215,1,84826,16045,22578
16216,0,84077,84568,75049L
16217,0,84077,84568,75049L
16218,4,18007,15036,17003
16221,1,84826,16045,22578
16222,0,84077,84568,75049L
16224,1,84826,16045,22578
16225,3,17096,84879,17003
16226,0,84077,84568,75049L
16227,0,84077,84568,75049L
16229,1,84826,16045,22578
16230,0,84077,84568,75049L
16232,3,17096,84879,17003
16233,1,84826,16045,22578
16235,3,17096,84879,17003
16239,1,84826,16045,22578
16240,3,17096,84879,17003
16241,4,18007,15036,17003
16242,3,17096,84879,17003
16243,1,84826,16045,22578
16244,0,84077,84568,75049L
16245,1,84826,16045,22578
16247,0,84077,84568,75049L
16248,1,84826,16045,22578
16249,3,17096,84879,17003
16250,0,84077,84568,75049L
16253,1,84826,16045,22578
16255,3,17096,84879,17003
16256,0,84077,84568,75049L
16257,0,84077,84568,75049L
16258,4,18007,15036,17003
16260,1,84826,16045,22578
16261,1,84826,16045,22578
16265,4,18007,15036,17003
16266,3,17096,84879,17003
16268,1,84826,16045,22578
16270,0,84077,84568,75049L
16271,3,17096,84879,17003
16272,1,84826,16045,22578
16274,0,84077,84568,75049L
16275,0,84077,84568,75049L
16276,0,84077,84568,75049L
16278,1,84826,16045,22578
16279,1,84826,16045,22578
16281,1,84826,16045,22578
16282,0,84077,84568,75049L
16283,3,17096,84879,17003
16284,1,84826,16045,22578
16287,0,84077,84568,75049L
16292,1,84826,16045,22578
16293,3,17096,84879,17003
16295,3,17096,84879,17003
16297,0,84077,84568,75049L
16298,3,17096,84879,17003
16302,1,84826,16045,22578
16303,3,17096,84879,17003
16305,1,84826,16045,22578
16306,0,84077,84568,75049L
16309,1,84826,16045,22578
16311,1,84826,16045,22578
16313,1,84826,16045,22578
16315,0,84077,84568,75049L
16316,3,17096,84879,17003
16317,1,84826,16045,22578
16318,1,84826,16045,22578
16319,0,84077,84568,75049L
16320,0,84077,84568,75049L
16321,3,17096,84879,17003
16322,1,84826,16045,22578
16323,0,84077,84568,75049L
16324,1,84826,16045,22578
16325,1,84826,16045,22578
16326,4,18007,15036,17003
16327,3,17096,84879,17003
16330,1,84826,16045,22578
16332,3,17096,84879,17003
16337,1,84826,16045,22578
16338,0,84077,84568,75049L
16339,0,84077,84568,75049L
16340,1,84826,16045,22578
16341,3,17096,84879,17003
16342,1,84826,16045,22578
16343,1,84826,16045,22578
16344,0,84077,84568,75049L
16345,1,84826,16045,22578
16347,1,84826,16045,22578
16348,3,17096,84879,17003
16349,0,84077,84568,75049L
16350,3,17096,84879,17003
16351,0,84077,84568,75049L
16352,1,84826,16045,22578
16354,1,84826,16045,22578
16356,0,84077,84568,75049L
16357,1,84826,16045,22578
16358,3,17096,84879,17003
16359,4,18007,15036,17003
16360,3,17096,84879,17003
16361,1,84826,16045,22578
16362,3,17096,84879,17003
16363,1,84826,16045,22578
16364,1,84826,16045,22578
16365,4,18007,15036,17003
16367,1,84826,16045,22578
16368,1,84826,16045,22578
16369,1,84826,16045,22578
16370,1,84826,16045,22578
16372,1,84826,16045,22578
16374,1,84826,16045,22578
16376,1,84826,16045,22578
16377,0,84077,84568,75049L
16378,0,84077,84568,75049L
16379,3,17096,17003,23084
16380,1,84826,16045,22578
16383,1,84826,16045,22578
16384,1,84826,16045,22578
16385,1,84826,16045,22578
16386,1,84826,16045,22578
16387,0,84077,84568,75049L
16389,3,17096,84879,17003
16392,0,84077,84568,75049L
16393,4,18007,15036,17003
16394,3,17096,84879,17003
16395,1,84826,16045,22578
16398,0,84077,84568,75049L
16399,1,84826,16045,22578
16400,1,84826,16045,22578
16401,4,18007,15036,17003
16402,0,84077,84568,75049L
16403,0,84077,84568,75049L
16405,0,84077,84568,75049L
16406,1,84826,16045,22578
16407,3,17096,84879,17003
16409,3,17096,84879,17003
16411,1,84826,16045,22578
16412,1,84826,16045,22578
16413,1,84826,16045,22578
16414,1,84826,16045,22578
16415,1,84826,16045,22578
16416,3,17096,84879,17003
16418,1,84826,16045,22578
16419,3,17096,17003,23084
16423,1,84826,16045,22578
16424,0,84077,84568,75049L
16425,0,84077,84568,75049L
16426,3,17096,84879,17003
16427,0,84077,84568,75049L
16429,1,84826,16045,22578
16430,1,84826,16045,22578
16431,0,84077,84568,75049L
16432,1,84826,16045,22578
16433,1,84826,16045,22578
16434,3,17096,84879,17003
16438,3,17096,84879,17003
16440,3,17096,84879,17003
16441,1,84826,16045,22578
16442,1,84826,16045,22578
16444,1,84826,16045,22578
16445,1,84826,16045,22578
16447,1,84826,16045,22578
16448,0,84077,84568,75049L
16449,0,84077,84568,75049L
16450,1,84826,16045,22578
16451,1,84826,16045,22578
16454,1,84826,16045,22578
16455,3,17096,84879,17003
16456,1,84826,16045,22578
16457,0,84077,84568,75049L
16458,4,18007,15036,17003
16460,1,84826,16045,22578
16461,0,84077,84568,75049L
16462,1,84826,16045,22578
16463,3,17096,84879,17003
16464,1,84826,16045,22578
16466,3,17096,84879,17003
16468,1,84826,16045,22578
16469,1,84826,16045,22578
16470,1,84826,16045,22578
16471,0,84077,84568,75049L
16473,0,84077,84568,75049L
16474,3,17096,84879,17003
16475,3,17096,84879,17003
16477,3,17096,84879,17003
16478,1,84826,16045,22578
16479,1,84826,16045,22578
16482,1,84826,16045,22578
16483,0,84077,84568,75049L
16484,0,84077,84568,75049L
16485,1,84826,16045,22578
16488,1,84826,22578,84947
16493,1,84826,16045,22578
16494,0,84077,84568,75049L
16495,1,84826,16045,22578
16496,1,84826,16045,22578
16497,3,17096,84879,17003
16498,0,84077,84568,75049L
16499,0,84077,84568,75049L
16500,3,17096,84879,17003
16503,1,84826,16045,22578
16504,1,84826,16045,22578
16505,3,17096,84879,17003
16506,1,84826,16045,22578
16509,0,84077,84568,75049L
16510,0,84077,84568,75049L
16511,1,84826,16045,22578
16513,3,17096,84879,17003
16515,3,17096,84879,17003
16516,1,84826,16045,22578
16517,0,84077,84568,75049L
16518,1,84826,16045,22578
16519,1,84826,16045,22578
